address,agricultural_area_burned,airplanes_cl215,airplanes_cl415,airplanes_gru,airplanes_pzl,army,crop_residue_area_burned,dumping_ground_area_burned,end_time,firefighters,fire_station,fire_trucks,forest_area_burned,forestry,grove_area_burned,helicopters,local_authorities_vehicles,location,low_vegetation_area_burned,machinery,municipality,other_firefighters,prefecture,start_time,swamp_area_burned,volunteers,water_tank_trucks,wildland_crew,woodland_area_burned
Κορινος,0.0,0,0,0,0,0,0.0,0.0,2018-07-12 15:00:00,6,Π.Υ. ΚΑΤΕΡΙΝΗΣ,2,0.0,Πιεριας,0.0,0,0,ΚΟΡΙΝΟΣ,5.0,0,Δ. ΚΑΤΕΡΙΝΗΣ,0,ΠΙΕΡΙΑΣ,2018-07-12 13:55:00,0.0,0,0,0,0.0
ΤΕΤΡΑΛΟΦΟΣ,0.0,0,0,0,0,0,70.0,0.0,2018-07-12 19:35:00,4,Π.Υ. ΚΟΖΑΝΗΣ,2,0.0,ΚΟΖΑΝΗΣ,0.0,0,0,,0.0,0,Δ. ΚΟΖΑΝΗΣ,0,ΚΟΖΑΝΗΣ,2018-07-12 17:45:00,0.0,0,0,0,0.0
ΨΑΘΟΤΟΠΙ,0.0,0,0,0,0,0,0.0,0.0,2018-07-12 15:50:00,5,Π.Υ. ΑΡΤΑΣ,2,0.0,ΑΡΤΑΣ,0.0,0,1,,3.0,0,Δ. ΑΡΤΑΙΩΝ,1,ΑΡΤΑΣ,2018-07-12 14:15:00,0.0,0,0,0,0.0
ΧΑΛΚΙΑΔΕΣ,0.0,0,0,0,0,0,20.0,0.0,2018-07-12 18:50:00,2,Π.Κ. ΦΑΡΣΑΛΩΝ,1,0.0,ΛΑΡΙΣΑΣ,0.0,0,0,,0.0,0,Δ. ΦΑΡΣΑΛΩΝ,0,ΛΑΡΙΣΑΣ,2018-07-12 18:15:00,0.0,0,0,0,0.0
ΑΜΥΓΔΑΛΕΑ,0.0,0,0,0,0,0,0.5,0.0,2018-07-12 11:30:00,2,1ος  Π.Σ. ΛΑΡΙΣΑΣ,1,0.0,ΛΑΡΙΣΑΣ,0.0,0,0,,0.0,0,Δ. ΛΑΡΙΣΑΙΩΝ,0,ΛΑΡΙΣΑΣ,2018-07-12 10:40:00,0.0,0,0,0,0.0
3 ΧΛΜ ΟΜΟΛΙΟΥ-ΣΤΟΜΙΟΥ,0.0,0,0,0,0,0,0.0,0.0,2018-07-12 21:40:00,2,3ος Π.Σ. (ΒΙ.ΠΕ.) ΛΑΡΙΣΑΣ,1,0.0,ΑΓΙΑΣ,0.0,0,0,,0.0,0,Δ. ΑΓΙΑΣ,0,ΛΑΡΙΣΑΣ,2018-07-12 18:15:00,0.5,0,0,0,0.0
ΠΑΛΙΟΠΥΡΓΟΣ,0.0,0,0,0,0,0,0.0,0.0,2018-07-13 00:30:00,3,3ος Π.Σ. (ΒΙ.ΠΕ.) ΛΑΡΙΣΑΣ,1,0.0,ΛΑΡΙΣΑΣ,0.0,0,0,,0.0,0,Δ. ΤΕΜΠΩΝ,0,ΛΑΡΙΣΑΣ,2018-07-12 22:30:00,0.3,0,0,0,0.0
Τ.Κ. ΠΟΡΤΙΤΣΑΣ,0.0,0,0,0,0,0,0.0,0.0,2018-07-12 20:30:00,2,Π.Υ. ΚΑΡΔΙΤΣΑΣ,1,0.0,,0.0,0,0,,3.0,0,Δ. ΚΑΡΔΙΤΣΑΣ,0,ΚΑΡΔΙΤΣΑΣ,2018-07-12 19:40:00,0.0,0,0,0,0.0
ΣΑΓΕΙΙΚΑ,0.0,0,0,0,0,0,0.0,0.0,2018-07-12 21:34:00,6,Π.Υ. ΒΙ.ΠΕ. ΠΑΤΡΩΝ,3,0.0,ΠΑΤΡΩΝ,0.0,0,0,ΣΑΓΑΙΙΚΑ,0.0,0,Δ. ΔΥΤΙΚΗΣ ΑΧΑΪΑΣ,0,ΑΧΑΙΑΣ,2018-07-12 17:23:00,3.0,0,0,0,0.0
ΠΗΓΑΔΙΑ ΠΕΡΙΟΧΗ ΖΟΥΜΠΗ,0.0,0,0,0,0,0,0.0,0.0,2018-07-12 20:40:00,16,Π.Υ. ΜΕΣΟΛΟΓΓΙΟΥ,8,0.0,ΞΗΡΟΜΕΡΟ,0.0,0,0,,0.0,0,Δ. ΞΗΡΟΜΕΡΟΥ,0,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,2018-07-12 15:30:00,4.0,0,0,0,1.0
ΠΛΑΤΑΝΙΤΗΣ ΑΝΤΙΡΡΙΟΥ,0.0,0,0,0,0,0,0.0,0.0,,2,Π.Υ. ΝΑΥΠΑΚΤΟΥ,1,0.0,ΝΑΥΠΑΚΤΟΥ,0.0,0,0,,0.0,0,Δ. ΝΑΥΠΑΚΤΙΑΣ,0,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,2018-07-12 10:20:00,0.1,0,0,0,0.0
ΤΡΑΓΑΝΟ,0.0,0,0,0,0,0,0.0,0.0,,4,Π.Υ. ΠΥΡΓΟΥ,2,0.0,ΠΥΡΓΟΥ,0.0,0,0,,0.0,0,Δ. ΠΥΡΓΟΥ,0,ΗΛΕΙΑΣ,2018-07-12 15:13:00,0.1,0,0,0,0.0
ΣΩΣΤΙ,2.0,0,0,0,0,0,0.0,0.0,2018-07-12 16:16:00,6,Π.Υ. ΑΜΑΛΙΑΔΑΣ,3,0.0,ΑΜΑΛΙΑΔΑΣ,0.0,0,0,,0.0,0,Δ. ΗΛΙΔΑΣ,0,ΗΛΕΙΑΣ,2018-07-12 14:40:00,0.0,0,0,0,0.0
ΒΟΥΠΡΑΣΙΟ,0.0,0,0,0,0,0,1.0,0.0,2018-07-12 21:00:00,4,Π.Υ. ΛΕΧΑΙΝΩΝ,2,0.0,ΠΑΤΡΩΝ,0.0,0,0,,0.0,0,,0,ΗΛΕΙΑΣ,2018-07-12 19:15:00,0.0,0,0,0,0.0
Τ.Κ. ΑΡΙΟΧΩΡΙΟΥ,0.0,0,0,0,0,0,0.0,0.0,,5,Π.Υ. ΚΑΛΑΜΑΤΑΣ,2,0.0,ΚΑΛΑΜΑΤΑΣ,0.0,0,0,,0.1,0,Δ. ΚΑΛΑΜΑΤΑΣ,0,ΜΕΣΣΗΝΙΑΣ,2018-07-12 20:00:00,0.1,0,0,0,0.0
ΛΑΓΙΟ,30.0,0,0,0,0,0,0.0,0.0,2018-07-13 10:00:00,12,ΕΘ.Π.Σ. Β ΤΑΞΗΣ ΕΥΡΩΤΑ,8,0.0,ΣΠΑΡΤΗΣ,0.0,0,0,,0.0,0,Δ. ΕΥΡΩΤΑ,0,ΛΑΚΩΝΙΑΣ,2018-07-12 13:10:00,0.0,10,0,0,3.0
ΚΥΤ ΜΟΡΙΑΣ ΛΕΣΒΟΥ,0.05,0,0,0,0,0,0.0,0.0,2018-07-12 23:50:00,4,Π.Υ. ΜΥΤΙΛΗΝΗΣ,2,0.0,ΔΙΕΥΘΥΝΣΗ ΔΑΣΩΝ ΛΕΣΒΟΥ,0.0,0,0,ΜΟΡΙΑ,0.0,0,Δ. ΛΕΣΒΟΥ,0,ΛΕΣΒΟΥ,2018-07-12 23:05:00,0.0,0,0,0,0.0
ΕΥΡΥΤΕΡΗ ΠΕΡΙΟΧΗ ΕΛΙΑΣ,0.5,0,0,0,0,0,0.0,0.0,2018-07-12 19:00:00,1,1ος  Π.Σ. ΗΡΑΚΛΕΙΟΥ,1,0.0,,0.0,0,0,,0.0,0,Δ. ΧΕΡΣΟΝΗΣΟΥ,0,ΗΡΑΚΛΕΙΟΥ,2018-07-12 16:51:00,0.0,1,0,0,0.0
ΓΕΡΑΚΑΡΙ ΓΙΟΥΣ ΚΑΜΠΟΣ ΔΗΜΟΥ ΑΜΑΡΙΟΥ,4.0,0,0,0,0,0,0.0,0.0,2018-07-12 20:10:00,8,Π.Κ. ΑΓ. ΦΩΤΕΙΝΗΣ,4,0.0,ΡΕΘΥΜΝΗΣ,0.0,0,0,ΓΕΡΑΚΑΡΙ,2.0,0,Δ. ΑΜΑΡΙΟΥ,0,ΡΕΘΥΜΝΟΥ,2018-07-12 15:26:00,0.0,0,0,0,0.0
ΑΝΕΜΟΝΙΑΤΗΣ ΣΕΛΑΚΑΝΟΥ,0.0,0,0,0,0,0,0.0,0.0,,35,Π.Υ. ΙΕΡΑΠΕΤΡΑΣ,16,0.0,Ν. ΛΑΣΙΘΙΟΥ,0.0,2,0,,0.0,0,Δ. ΙΕΡΑΠΕΤΡΑΣ,0,ΛΑΣΙΘΙΟΥ,2018-07-12 22:50:00,0.0,0,2,25,80.0
ΑΧΛΑΔΙΑ - ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ,1000.0,0,2,0,0,0,0.0,0.0,,40,Π.Κ. ΣΗΤΕΙΑΣ,19,0.0,Ν. ΛΑΣΙΘΙΟΥ,0.0,2,0,,2000.0,0,Δ. ΣΗΤΕΙΑΣ,0,ΛΑΣΙΘΙΟΥ,2018-07-12 10:40:00,0.0,0,3,14,300.0
ΜΩΡΑΙΤΙΚΑ,0.0,0,0,0,0,0,0.0,0.0,2018-07-12 02:00:00,2,Π.Κ. ΑΡΓΥΡΑΔΩΝ,1,0.0,,0.0,0,0,,0.1,0,Δ. ΚΕΡΚΥΡΑΣ,0,ΚΕΡΚΥΡΑΣ,2018-07-12 01:20:00,0.0,0,0,0,0.0
ΚΑΣΤΟΣ,0.0,0,0,0,2,0,0.0,4.0,2018-07-13 10:45:00,5,Π.Υ. ΛΕΥΚΑΔΑΣ,2,0.0,ΛΕΥΚΑΔΑΣ,0.0,0,0,,0.0,1,Δ. ΛΕΥΚΑΔΟΣ,1,ΛΕΥΚΑΔΟΣ,2018-07-12 16:00:00,0.0,0,0,0,0.1
ΑΓΡ. ΠΕΡ. ΠΟΛΥΚΑΣΤΡΟΥ,0.0,0,0,0,0,0,0.0,0.0,2018-07-13 16:25:00,15,Π.Υ. ΚΙΛΚΙΣ,7,0.0,ΚΙΛΚΙΣ,0.0,0,0,,6.5,0,Δ. ΠΑΙΟΝΙΑΣ,0,ΚΙΛΚΙΣ,2018-07-13 13:39:00,1.5,0,0,0,0.0
ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΚΑΡΥΩΤΙΣΣΑΣ,2.0,0,0,0,0,0,0.0,0.0,2018-07-13 21:00:00,2,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,1,0.0,ΕΔΕΣΣΑΣ,0.0,0,0,,0.0,0,Δ. ΠΕΛΛΑΣ,0,ΠΕΛΛΑΣ,2018-07-13 19:49:00,0.0,0,0,0,0.0
ΧΕΙΜΑΔΙ,0.0,0,0,0,0,0,0.0,0.0,2018-07-13 21:40:00,2,3ος Π.Σ. (ΒΙ.ΠΕ.) ΛΑΡΙΣΑΣ,1,0.0,ΛΑΡΙΣΑΣ,0.0,0,0,,0.5,0,Δ. ΤΕΜΠΩΝ,0,ΛΑΡΙΣΑΣ,2018-07-13 20:30:00,0.0,0,0,0,0.0
Τ/Κ ΣΥΚΕΑΣ,0.1,0,0,0,0,0,0.0,0.0,2018-07-13 12:40:00,3,Π.Υ. ΕΛΑΣΣΟΝΑΣ,1,0.0,ΕΛΑΣΣΟΝΑΣ,0.0,0,0,,0.0,0,Δ. ΕΛΑΣΣΟΝΑΣ,0,ΛΑΡΙΣΑΣ,2018-07-13 12:10:00,0.0,0,0,0,0.0
Τ/Κ ΚΑΛΛΙΘΕΑΣ,2.0,0,0,0,0,0,0.0,0.0,2018-07-13 15:45:00,6,Π.Υ. ΕΛΑΣΣΟΝΑΣ,3,0.0,ΕΛΑΣΣΟΝΑΣ,0.0,0,0,,10.0,0,Δ. ΕΛΑΣΣΟΝΑΣ,0,ΛΑΡΙΣΑΣ,2018-07-13 13:35:00,0.0,0,0,0,0.0
ΑΝΩ ΟΒΡΥΑ,0.0,0,0,0,0,0,0.0,10.0,2018-07-13 15:30:00,0,1ος  Π.Σ. ΠΑΤΡΩΝ,0,0.0,ΠΑΤΡΩΝ,0.0,0,0,,0.0,0,Δ. ΠΑΤΡΕΩΝ,0,ΑΧΑΙΑΣ,2018-07-13 14:42:00,0.0,0,0,0,0.0
ΚΟΜΒΟΣ ΓΛΑΥΚΟΥ,0.0,0,0,0,0,0,0.5,0.0,2018-07-13 22:40:00,2,1ος  Π.Σ. ΠΑΤΡΩΝ,1,0.0,ΠΑΤΡΩΝ,0.0,0,0,,0.0,0,Δ. ΠΑΤΡΕΩΝ,0,ΑΧΑΙΑΣ,2018-07-13 22:04:00,0.0,0,0,0,0.0
ΛΑΚΟΠΕΤΡΑ,0.0,0,0,0,0,0,0.0,0.0,2018-07-13 18:47:00,2,Π.Υ. ΒΙ.ΠΕ. ΠΑΤΡΩΝ,1,0.0,ΠΑΤΡΩΝ,0.0,0,0,ΛΑΚΚΟΠΕΤΡΑ,0.1,0,Δ. ΔΥΤΙΚΗΣ ΑΧΑΪΑΣ,0,ΑΧΑΙΑΣ,2018-07-13 12:20:00,0.0,0,0,0,0.0
ΣΑΒΑΛΙΑ,0.0,0,0,0,0,0,0.0,0.0,2018-07-13 17:46:00,6,Π.Υ. ΑΜΑΛΙΑΔΑΣ,3,0.0,ΑΜΑΛΙΑΔΑΣ,0.0,0,0,,0.0,0,Δ. ΗΛΙΔΑΣ,0,ΗΛΕΙΑΣ,2018-07-13 16:10:00,1.5,0,0,0,0.0
ΛΕΧΑΙΝΑ,0.0,0,0,0,0,0,0.0,0.0,2018-07-13 12:00:00,4,Π.Υ. ΛΕΧΑΙΝΩΝ,2,0.0,ΑΜΑΛΙΑΔΑΣ,0.0,0,0,ΛΕΧΑΙΝΑ,0.0,0,Δ. ΑΝΔΡΑΒΙΔΑΣ - ΚΥΛΛΗΝΗΣ,0,ΗΛΕΙΑΣ,2018-07-13 11:00:00,1.0,0,0,0,0.0
ΜΕΓΑΛΟΠΟΛΗ,0.1,0,0,0,0,0,0.0,0.0,2018-08-13 02:40:00,4,Π.Υ. ΜΕΓΑΛΟΠΟΛΗΣ,2,0.0,ΤΡΙΠΟΛΗΣ,0.0,0,0,ΜΕΓΑΛΟΠΟΛΗ,0.0,0,Δ. ΜΕΓΑΛΟΠΟΛΗΣ,0,ΑΡΚΑΔΙΑΣ,2018-07-13 01:48:00,0.0,0,0,0,0.0
ΚΑΡΤΕΡΟΛΙ,0.0,0,0,0,0,0,0.0,0.0,,2,Π.Υ. ΚΑΛΑΜΑΤΑΣ,1,0.0,ΚΑΛΑΜΑΤΑΣ,0.0,0,2,,0.0,0,Δ. ΜΕΣΣΗΝΗΣ,2,ΜΕΣΣΗΝΙΑΣ,2018-07-13 21:30:00,5.0,0,0,0,0.0
Τ.Κ. ΞΗΡΟΚΑΜΠΙΟΥ,0.0,0,0,0,0,0,0.0,0.0,,8,Π.Υ. ΣΠΑΡΤΗΣ,4,0.0,ΣΠΑΡΤΗ,0.0,0,0,,0.0,0,Δ. ΣΠΑΡΤΗΣ,0,ΛΑΚΩΝΙΑΣ,2018-07-13 14:09:00,0.1,0,0,0,0.0
ΘΕΣΗ ΤΖΙΜΙΑ,0.3,0,0,0,0,0,0.0,0.0,2018-07-13 06:20:00,2,Π.Κ. ΑΤΑΛΑΝΤΗΣ,1,0.0,ΑΤΑΛΑΝΤΗΣ,0.0,0,0,ΛΙΒΑΝΑΤΕΣ,0.0,0,Δ. ΛΟΚΡΩΝ ,0,ΦΘΙΩΤΙΔΑΣ,2018-07-13 05:27:00,0.0,0,0,0,0.0
ΑΡΜΑ,0.0,0,0,0,0,0,0.0,0.0,2018-07-13 17:00:00,0,Π.Υ  ΘΗΒΑΣ,0,0.0,ΘΗΒΩΝ,0.0,0,0,,1.5,0,Δ. ΘΗΒΑΙΩΝ,0,ΒΟΙΩΤΙΑΣ,2018-07-13 16:00:00,0.0,0,0,0,0.0
ΕΡΥΘΡΕΣ,0.0,0,0,0,0,0,0.0,0.0,2018-07-14 12:50:00,12,Π.Υ  ΘΗΒΑΣ,6,0.0,ΑΙΓΑΛΕΩ,0.0,0,0,,0.0,0,,1,ΒΟΙΩΤΙΑΣ,2018-07-13 23:25:00,0.0,0,1,0,3.0
ΚΑΡΤΕΡΑΔΟ ΘΗΡΑΣ,0.1,0,0,0,0,0,0.0,0.0,,2,Π.Κ. ΘΗΡΑΣ,1,0.0,ΝΑΞΟΥ,0.0,0,0,,0.0,0,Δ. ΘΗΡΑΣ,0,ΚΥΚΛΑΔΩΝ,2018-07-13 14:40:00,0.0,0,0,0,0.0
ΚΑΜΠΙΘΙΑΝΑ ΑΓ.ΒΑΡΒΑΡΑ,0.3,0,0,0,0,0,0.0,0.0,2018-07-13 17:30:00,10,1ος  Π.Σ. ΗΡΑΚΛΕΙΟΥ,5,0.0,,0.0,0,0,,0.0,0,Δ. ΓΟΡΤΥΝΑΣ,0,ΗΡΑΚΛΕΙΟΥ,2018-07-13 12:15:00,0.0,0,0,0,0.0
ΚΑΡΔΑΚΙ ΔΗΜΟΥ ΑΜΑΡΙΟΥ,0.0,0,0,0,0,0,0.0,0.0,2018-07-13 17:24:00,4,Π.Κ. ΑΓ. ΦΩΤΕΙΝΗΣ,2,0.0,ΡΕΘΥΜΝΗΣ,0.0,0,0,,0.1,0,Δ. ΑΜΑΡΙΟΥ,0,ΡΕΘΥΜΝΟΥ,2018-07-13 16:06:00,0.0,0,0,0,0.0
ΒΡΑΓΑΝΙΩΤΙΚΑ,0.2,0,0,0,0,0,0.0,0.0,2018-07-13 18:00:00,5,Π.Κ. ΑΡΓΥΡΑΔΩΝ,2,0.0,,0.0,0,0,,0.0,0,Δ. ΚΕΡΚΥΡΑΣ,0,ΚΕΡΚΥΡΑΣ,2018-07-13 16:04:00,0.0,0,0,0,0.0
ΒΑΣΙΛΙΚΑ,0.0,0,0,0,0,0,0.0,0.0,2018-07-13 19:45:00,9,1ος  Π.Σ. ΚΕΡΚΥΡΑΣ,6,0.0,,0.0,0,0,,0.2,0,Δ. ΚΕΡΚΥΡΑΣ,0,ΚΕΡΚΥΡΑΣ,2018-07-13 18:40:00,0.0,0,0,6,0.0
ΛΟΥΚΕΡΑΤΑ,0.0,0,0,0,0,0,0.0,0.0,2018-07-13 22:50:00,2,Π.Κ. ΛΗΞΟΥΡΙΟΥ,1,0.0,,0.0,0,0,,0.02,0,Δ. ΚΕΦΑΛΛΟΝΙΑΣ,0,ΚΕΦΑΛΛΟΝΙΑΣ,2018-07-13 22:14:00,0.0,0,0,0,0.0
ΡΟΜΙΡΙ,2.0,0,0,0,0,0,0.0,0.0,2018-07-13 15:25:00,6,Π.Υ. ΖΑΚΥΝΘΟΥ,3,0.0,,0.0,0,0,,0.0,0,Δ. ΖΑΚΥΝΘΟΥ,0,ΖΑΚΥΝΘΟΥ,2018-07-13 13:50:00,0.0,0,0,0,0.0
ΚΥΜΙΝΑ-ΑΝΑΧΩΜΑ ΑΞΙΟΥ-ΑΝΑΤΟΛΙΚΟ,0.0,0,0,0,0,0,2.0,0.0,2018-07-14 14:28:00,5,6ος  Π.Σ. ΘΕΣΣΑΛΟΝΙΚΗΣ,2,0.0,ΘΕΣΣΑΛΟΝΙΚΗΣ,0.0,0,0,,0.0,0,Δ. ΔΕΛΤΑ,0,ΘΕΣΣΑΛΟΝΙΚΗΣ,2018-07-14 12:15:00,0.5,0,0,0,0.0
ΔΑΣ.ΠΕΡ. ΑΞΙΟΥΠΟΛΗΣ(ΚΟΤΖΑ ΝΤΕΡΕ),0.0,0,0,0,0,0,0.0,0.0,2018-07-14 14:45:00,6,Π.Υ. ΓΟΥΜΕΝΙΣΣΑΣ,3,0.0,ΓΟΥΜΕΝΙΣΣΑΣ,0.0,0,0,,0.0,0,Δ. ΠΑΙΟΝΙΑΣ,2,ΚΙΛΚΙΣ,2018-07-14 13:00:00,0.0,0,0,0,2.0
ΑΓΡΟΤΙΚΗ ΠΕΡΙΟΧΗ ΓΙΑΝΝΙΤΣΩΝ,0.0,0,0,0,0,0,8.0,0.0,2018-07-14 19:15:00,8,Π.Υ. ΓΙΑΝΝΙΤΣΩΝ,4,0.0,ΕΔΕΣΣΑΣ,0.0,0,0,,0.0,0,Δ. ΠΕΛΛΑΣ,0,ΠΕΛΛΑΣ,2018-07-14 18:10:00,0.0,0,0,0,0.0
ΤΚ ΛΕΥΚΟΠΕΤΡΑΣ,0.0,0,0,0,0,0,0.0,0.0,2018-07-14 23:00:00,4,Π.Υ. ΒΕΡΟΙΑΣ,2,0.0,ΒΕΡΟΙΑΣ,0.0,0,0,ΒΕΡΟΙΑ,0.1,0,Δ. ΒΕΡΟΙΑΣ,0,ΗΜΑΘΙΑΣ,2018-07-14 20:39:00,0.0,0,0,0,0.0
"""""""ΜΟΝΗ ΣΤΟΜΙΟΥ- ΔΕΣΗ""""""",0.0,0,0,0,0,0,0.0,0.0,2018-07-15 18:30:00,11,Π.Υ. ΚΟΝΙΤΣΑΣ,4,0.6,ΚΟΝΙΤΣΑΣ,0.0,0,0,ΚΟΝΙΤΣΑ,0.0,0,Δ. ΚΟΝΙΤΣΑΣ,0,ΙΩΑΝΝΙΝΩΝ,2018-07-14 22:10:00,0.0,0,0,9,0.0
ΚΟΚΚΙΝΟ ΝΕΡΟ-ΠΛΑΤΙΑ ΑΜΜΟΣ,0.0,0,0,0,0,0,0.1,0.0,2018-07-15 03:00:00,4,3ος Π.Σ. (ΒΙ.ΠΕ.) ΛΑΡΙΣΑΣ,2,0.0,ΑΓΙΑΣ,0.0,0,0,,0.0,0,Δ. ΑΓΙΑΣ,0,ΛΑΡΙΣΑΣ,2018-07-14 21:40:00,0.0,0,0,0,0.0
ΑΓΙΑ ΤΡΙΑΔΑ ΑΙΤΩΛΙΚΟΥ,0.0,0,0,0,0,0,0.0,0.0,2018-07-14 22:00:00,6,Π.Υ. ΜΕΣΟΛΟΓΓΙΟΥ,3,0.0,ΜΕΣΟΛΟΓΓΙΟΥ,0.0,0,0,,0.0,0,Δ. ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,0,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,2018-07-14 18:38:00,0.5,0,0,0,0.0
ΜΑΡΜΑΡΑ ΑΙΤΩΛΙΚΟΥ,0.0,0,0,0,0,0,0.0,0.0,2018-07-14 20:22:00,4,Π.Υ. ΜΕΣΟΛΟΓΓΙΟΥ,2,0.0,ΜΕΣΟΛΟΓΓΙΟΥ,0.0,0,0,ΜΕΣΟΛΟΓΓΙ,0.0,0,Δ. ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,0,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,2018-07-14 19:48:00,0.5,0,0,0,0.0
ΣΠΙΑΝΤΖΑ,0.0,0,0,0,0,0,0.0,0.0,,22,Π.Υ. ΠΥΡΓΟΥ,10,0.0,ΠΥΡΓΟΥ,0.0,0,0,,0.0,0,Δ. ΠΥΡΓΟΥ,3,ΗΛΕΙΑΣ,2018-07-14 13:40:00,50.0,1,0,0,0.0
ΓΑΣΤΟΥΝΗ ΥΔΡΑΓΩΓΕΙΟ,0.0,0,0,0,0,0,0.0,0.0,,4,Π.Υ. ΑΜΑΛΙΑΔΑΣ,0,0.0,ΑΜΑΛΙΑΔΑΣ,0.0,0,0,,0.0,0,Δ. ΠΗΝΕΙΟΥ,0,ΗΛΕΙΑΣ,2018-07-14 19:25:00,2.0,0,0,0,0.0
ΑΝΔΡΑΒΙΔΑ,0.0,0,0,0,0,0,0.0,0.0,2018-07-14 11:55:00,2,Π.Υ. ΛΕΧΑΙΝΩΝ,1,0.0,ΑΜΑΛΙΑΔΑΣ,0.0,0,0,ΑΝΔΡΑΒΙΔΑ,0.0,0,Δ. ΑΝΔΡΑΒΙΔΑΣ - ΚΥΛΛΗΝΗΣ,0,ΗΛΕΙΑΣ,2018-07-14 11:30:00,1.0,0,0,0,0.0
Τ.Κ. ΑΝΤΙΚΑΛΑΜΟΥ,0.0,0,0,0,0,0,0.0,0.0,,2,Π.Υ. ΚΑΛΑΜΑΤΑΣ,1,0.0,ΚΑΛΑΜΑΤΑΣ,0.0,0,0,,0.0,0,Δ. ΚΑΛΑΜΑΤΑΣ,0,ΜΕΣΣΗΝΙΑΣ,2018-07-14 16:10:00,0.5,0,0,0,0.0
ΕΛΑΙΩΝΑΣ,0.0,0,0,0,0,0,5.0,0.0,2018-07-14 19:40:00,0,Π.Υ  ΘΗΒΑΣ,0,0.0,ΘΗΒΩΝ,0.0,0,0,,0.5,0,Δ. ΘΗΒΑΙΩΝ,0,ΒΟΙΩΤΙΑΣ,2018-07-14 18:43:00,0.0,0,0,0,0.0
ΑΝΤΙΣΚΑΡΙ  Δ.ΦΑΙΣΤΟΥ,0.0,0,0,0,0,0,0.0,0.0,2018-07-15 07:30:00,14,Π.Κ. ΜΟΙΡΩΝ,4,0.0,,0.0,0,0,ΑΝΤΙΣΚΑΡΙΟ,15.0,0,Δ. ΦΑΙΣΤΟΥ,0,ΗΡΑΚΛΕΙΟΥ,2018-07-14 13:12:00,0.0,0,0,0,0.0
ΑΓΙΟΣ ΝΙΚΗΤΑΣ,0.0,0,0,0,0,0,0.0,0.0,2018-07-14 22:00:00,3,Π.Κ. ΠΥΡΓΟΥ ΜΟΝΟΦΑΤΣΙΟΥ,1,0.0,,0.0,0,0,,5.0,0,Δ. ΑΡΧΑΝΩΝ-ΑΣΤΕΡΟΥΣΙΩΝ,0,ΗΡΑΚΛΕΙΟΥ,2018-07-14 18:10:00,0.0,0,0,0,0.0
Δ/Δ ΑΝΤΙΣΚΑΡΙ,0.0,0,0,0,0,0,0.0,0.0,2018-07-15 07:30:00,14,1ος  Π.Σ. ΗΡΑΚΛΕΙΟΥ,4,0.0,ΗΡΑΚΛΕΙΟΥ,0.0,0,0,,15.0,0,Δ. ΦΑΙΣΤΟΥ,0,ΗΡΑΚΛΕΙΟΥ,2018-07-14 13:12:00,0.0,0,0,0,0.0
ΕΘΝ.ΟΔΟΣ ΗΡΑΚΛΕΙΟΥ ΜΟΙΡΩΝ,0.0,0,0,0,0,0,1.0,0.0,2018-07-14 19:20:00,10,1ος  Π.Σ. ΗΡΑΚΛΕΙΟΥ,5,0.0,,0.0,0,0,,0.0,0,Δ. ΗΡΑΚΛΕΙΟΥ,0,ΗΡΑΚΛΕΙΟΥ,2018-07-14 16:25:00,0.5,0,0,0,0.0
Δ/Δ ΠΗΓΑΙΔΑΚΙΑ,0.0,0,0,0,0,0,0.0,0.0,2018-07-14 22:35:00,2,1ος  Π.Σ. ΗΡΑΚΛΕΙΟΥ,1,0.0,ΗΡΑΚΛΕΙΟΥ,0.0,0,0,,0.1,0,Δ. ΦΑΙΣΤΟΥ,0,ΗΡΑΚΛΕΙΟΥ,2018-07-14 21:08:00,0.0,0,0,0,0.0
ΑΜΜΕΣ,0.0,0,0,0,0,0,0.0,0.0,2018-07-14 15:29:00,4,Π.Υ. ΑΡΓΟΣΤΟΛΙΟΥ,2,0.0,,0.0,0,0,,0.0,0,Δ. ΚΕΦΑΛΛΟΝΙΑΣ,0,ΚΕΦΑΛΛΟΝΙΑΣ,2018-07-14 14:45:00,0.04,0,0,0,0.0
ΛΑΚΗΘΡΑ,0.0,0,0,0,2,0,0.0,0.0,2018-07-14 22:00:00,8,Π.Υ. ΑΡΓΟΣΤΟΛΙΟΥ,5,0.0,,0.0,0,0,,0.0,0,Δ. ΚΕΦΑΛΛΟΝΙΑΣ,0,ΚΕΦΑΛΛΟΝΙΑΣ,2018-07-14 16:00:00,0.0,6,1,6,2.0
